[name]ODDAJANJE SOB METKA GRETA KERŠTANJ S.P. |[address]Borovška cesta, 8 |[city]Kranjska Gora |[zipcode]4280 |[coordinates]46.4852725, 13.7939655 |[pref contact] [Telefon: 04 588 55 33] 
[name]GOSTILNA PR´ LAMPI, BARBARA KLADNIK S.P. |[address]Podvolovljek, 15 |[city]Luče |[zipcode]3334 |[coordinates]46.29923669999999, 14.6915373 |[pref contact] [Telefon: 035844147, GSM: 070847639, Elektronska pošta: info@gostilna-lampa.si] 
[name]DAMJANA MEDJA - SOBODAJALKA |[address]Letoviška ulica, 5 |[city]Bohinjska Bistrica |[zipcode]4264 |[coordinates]46.26842449999999, 13.950454 |[pref contact] [GSM: 070 601 193, Elektronska pošta: damjana.medja@gmail.com] 
[name]KONUNG, nastanitve, trgovina in druge storitve, d.o.o. |[address]Bohinjska Bela, 29 |[city]Bohinjska Bela |[zipcode]4263 |[coordinates]46.3406296, 14.059505 |[pref contact] [GSM: 071/300-705, Elektronska pošta: konung.slo@gmail.com] 
[name]Oddaja nepremičnin, Tomaž Topolnik s.p. |[address]Komenskega ulica, 24 |[city]Ljubljana |[zipcode]1000 |[coordinates]46.0532856, 14.5111386 |[pref contact] [Elektronska pošta: N/A Telefon: N/A] 
[name]Oddaja nepremičnin, Tomaž Topolnik s.p. |[address]Trubarjeva cesta, 77 |[city]Ljubljana |[zipcode]1000 |[coordinates]46.0523104, 14.5151155 |[pref contact] [Elektronska pošta: N/A Telefon: N/A] 
[name]KONTAKTNI CENTER M d.o.o. |[address]Trg svobode, 1 |[city]Bohinjska Bistrica |[zipcode]4264 |[coordinates]46.271932, 13.9535439 |[pref contact] [Telefon: 04 51 16 410, Elektronska pošta: matevz.css@gmail.com] 
[name]KONTAKTNI CENTER M d.o.o. |[address]Ferrarska ulica, 16 |[city]Koper - Capodistria |[zipcode]6000 |[coordinates]45.5443869, 13.7354152 |[pref contact] [Telefon: 04 51 16 410, Elektronska pošta: matevz.css@gmail.com] 
[name]Gostinske storitve in poslovno svetovanje, Boris Čermelj s.p. |[address]Bevkova ulica, 22 |[city]Radovljica |[zipcode]4240 |[coordinates]46.3454665, 14.1800668 |[pref contact] [GSM: 041-979777, Elektronska pošta: cermelj.boris@siol.net] 
[name]Gostinske storitve in poslovno svetovanje, Boris Čermelj s.p. |[address]Naselje Slavka Černeta, 4 |[city]Kranjska Gora |[zipcode]4280 |[coordinates]46.4861894, 13.7901999 |[pref contact] [GSM: 041-979777, Elektronska pošta: cermelj.boris@siol.net] 
[name]Spletna trgovina, Gregor Strnad s.p. |[address]Celovška cesta, 63 |[city]Ljubljana |[zipcode]1000 |[coordinates]46.0630622, 14.4946475 |[pref contact] [Elektronska pošta:  Telefon: (386)31600677] 
[name]Spletna trgovina, Gregor Strnad s.p. |[address]Celovška cesta, 63 |[city]Ljubljana |[zipcode]1000 |[coordinates]46.0630622, 14.4946475 |[pref contact] [Elektronska pošta: N/A Telefon: (386)31600677] 
[name]BARBARA ZORMAN - SOBODAJALKA |[address]Korzika, 4 |[city]Gozd Martuljek |[zipcode]4282 |[coordinates]46.4857077, 13.8441935 |[pref contact] [GSM: 041 703 119, Elektronska pošta: vidic.barbara1970@gmail.com] 
[name]ANESTEZIJA IN ZDRAVLJENJE BOLEČINE NELI VINTAR S.P. |[address]Rakitna, 300 |[city]Preserje |[zipcode]1352 |[coordinates]45.8885371, 14.4330538 |[pref contact] [GSM: 041 437 195, Elektronska pošta: nvintar@gmail.com] 
[name]RA100, oddajanje sob d.o.o. |[address]Bežigrad, 6 |[city]Ljubljana |[zipcode]1000 |[coordinates]46.0640301, 14.5077042 |[pref contact] [Elektronska pošta: RA100.ODDAJANJE@GMAIL.COM] 
[name]MESTNA OBČINA LJUBLJANA |[address]Strunjan, 19 |[city]Portorož - Portorose |[zipcode]6320 |[coordinates]45.52498569999999, 13.6056389 |[pref contact] [Telefon: 01 306 10 00, Telefaks: 01 306 12 14, Spletni naslov: WWW.LJUBLJANA.SI, Elektronska pošta: glavna.pisarna@ljubljana.si] 
[name]MESTNA OBČINA LJUBLJANA |[address]Ulica ob igrišču, 3 |[city]Moravske Toplice |[zipcode]9226 |[coordinates]46.68729279999999, 16.2164565 |[pref contact] [Telefon: 01 306 10 00, Telefaks: 01 306 12 14, Spletni naslov: WWW.LJUBLJANA.SI, Elektronska pošta: glavna.pisarna@ljubljana.si] 
[name]MESTNA OBČINA LJUBLJANA |[address]Vinica, 19 |[city]Vinica |[zipcode]8344 |[coordinates]45.4591843, 15.2549661 |[pref contact] [Telefon: 01 306 10 00, Telefaks: 01 306 12 14, Spletni naslov: WWW.LJUBLJANA.SI, Elektronska pošta: glavna.pisarna@ljubljana.si] 
[name]MESTNA OBČINA LJUBLJANA |[address]Topliška cesta, 35 |[city]Brežice |[zipcode]8250 |[coordinates]45.8880374, 15.6344203 |[pref contact] [Telefon: 01 306 10 00, Telefaks: 01 306 12 14, Spletni naslov: WWW.LJUBLJANA.SI, Elektronska pošta: glavna.pisarna@ljubljana.si] 
[name]MESTNA OBČINA LJUBLJANA |[address]Topliška cesta, 35 |[city]Brežice |[zipcode]8250 |[coordinates]45.8880374, 15.6344203 |[pref contact] [Telefon: 01 306 10 00, Telefaks: 01 306 12 14, Spletni naslov: WWW.LJUBLJANA.SI, Elektronska pošta: glavna.pisarna@ljubljana.si] 
[name]DEJAN URŠIČ - SOBODAJALEC |[address]Ladra, 46 |[city]Kobarid |[zipcode]5222 |[coordinates]46.236048, 13.6051289 |[pref contact] [GSM: 031 624 911, Elektronska pošta: dstruca@gmail.com] 
[name]SHALOM ZILBERSHMIDT - SOBODAJALEC |[address]Soča, 54 |[city]Soča |[zipcode]5232 |[coordinates]46.3394546, 13.6854803 |[pref contact] [Elektronska pošta: shalom@systechnologies.biz Telefon: (386)82051197] 
[name]SHALOM ZILBERSHMIDT - SOBODAJALEC |[address]Soča, 53 |[city]Soča |[zipcode]5232 |[coordinates]46.3395401, 13.6854837 |[pref contact] [Elektronska pošta: shalom@systechnologies.biz Telefon: (386)82051197] 
[name]NAXOS, trgovina, storitve, svetovanje, d.o.o. |[address]Tomaj, 27 |[city]Dutovlje |[zipcode]6221 |[coordinates]45.7547449, 13.8528009 |[pref contact] [Elektronska pošta: villahermesart@gmail.com] 
[name]Sobodajalstvo, Luka Furlan s.p. |[address]Križevniška ulica, 5 |[city]Ljubljana |[zipcode]1000 |[coordinates]46.0465313, 14.5043892 |[pref contact] [Elektronska pošta: nalruf@gmail.com Telefon: (386)51803220] 
[name]KREATIVLAB, KREATIVNI LABORATORIJ d.o.o. |[address]Študentovska ulica, 11 |[city]Ljubljana |[zipcode]1000 |[coordinates]46.0502336, 14.5095221 |[pref contact] [Spletni naslov: www.kreativlab.si, Elektronska pošta: jasna@kreativlab.si] 
[name]Samanta Chelleri, oddajanje zasebnih sob s.p. |[address]Koprska ulica, 16 |[city]Izola - Isola |[zipcode]6310 |[coordinates]45.5376999, 13.6588242 |[pref contact] [Elektronska pošta: info@apartmentposeidon.eu Telefon: (386)40311232] 
[name]ALEŠ PRISTAVEC - SOBODAJALEC |[address]Tugomerjeva ulica, 29 |[city]Ljubljana |[zipcode]1000 |[coordinates]46.0708125, 14.4848404 |[pref contact] [Elektronska pošta: N/A Telefon: N/A] 
[name]Ilustratorstvo, Taja Sever s.p. |[address]Slovenska cesta, 55 |[city]Ljubljana |[zipcode]1000 |[coordinates]46.0561903, 14.5049478 |[pref contact] [Elektronska pošta: N/A Telefon: (386)31834803] 
[name]NINA SLOKAR BOC - SOBODAJALKA |[address]Bergantova ulica, 10 |[city]Ljubljana |[zipcode]1000 |[coordinates]46.0670358, 14.4740699 |[pref contact] [Elektronska pošta: ninaboc@gmail.com Telefon: (386)41390143] 
[name]Gabrijela Auda - sobodajalka |[address]Hočko Pohorje, 43 |[city]Pohorje |[zipcode]2208 |[coordinates]46.5033578, 15.5782289 |[pref contact] [Elektronska pošta: vinter.laboris@gmail.com Telefon: ] 
[name]LEDEKSI, proizvodnja ledu, celostna rešitev problematike ledu, d.o.o. |[address]Teharje, 55 |[city]Teharje |[zipcode]3221 |[coordinates]46.2290096, 15.3023917 |[pref contact] [Elektronska pošta: jaka@ledek.si] 
[name]Apartmaji Mertelj, Igor Mertelj s.p. |[address]Rateče, 1 |[city]Rateče Planica |[zipcode]4283 |[coordinates]46.4963278, 13.7242563 |[pref contact] [Elektronska pošta: N/A Telefon: (386)41615735] 
[name]POTEPUH - TRGOVINA, GOSTINSTVO IN TURIZEM, VERONIKA BERTONCELJ MENCINGER S.P. |[address]Ledina, 1 |[city]Bovec |[zipcode]5230 |[coordinates]46.3386966, 13.5542005 |[pref contact] [Telefon: 04 53 17 120] 
[name]Oddajanje nastanitev in oglaševanje, Andrea Gorenc Lonzarič, s.p. |[address]Cesta solinarjev, 8 |[city]Portorož - Portorose |[zipcode]6320 |[coordinates]45.505122, 13.5948593 |[pref contact] [Elektronska pošta: info@sirenafloatinghouse.com] 
[name]BERNARDKA VREVC - SOBODAJALKA |[address]Smokuč, 44 |[city]Žirovnica |[zipcode]4274 |[coordinates]46.3883511, 14.1684797 |[pref contact] [GSM: 040 460 075, Elektronska pošta: apartmentsvrevc@gmail.com] 
[name]ALEŠ TRATNJEK - SOBODAJALEC |[address]Gornja Bistrica, 46 |[city]Črenšovci |[zipcode]9232 |[coordinates]46.5544947, 16.2523402 |[pref contact] [Elektronska pošta: tratnjek.ales@gmail.com Telefon: ] 
[name]PISARNA V MALEM, nudenje celovitih pisarniških storitev, Nina Kokelj s.p. |[address]Topliška cesta, 78 |[city]Brežice |[zipcode]8250 |[coordinates]45.8897118, 15.6321659 |[pref contact] [Elektronska pošta: nkokelj@gmail.com Telefon: N/A] 
[name]KIO, poslovne storitve, d.o.o. |[address]Medno, 31 |[city]Ljubljana - Šentvid |[zipcode]1210 |[coordinates]46.11776589999999, 14.4379445 |[pref contact] [GSM: 041 955 808, Elektronska pošta: mkopac@siol.net] 
[name]KIO, poslovne storitve, d.o.o. |[address]Medno, 31 |[city]Ljubljana - Šentvid |[zipcode]1210 |[coordinates]46.11776589999999, 14.4379445 |[pref contact] [GSM: 041 955 808, Elektronska pošta: mkopac@siol.net] 
[name]TJAŠA PAVLOVIĆ - SOBODAJALKA |[address]Zatolmin, 78 |[city]Tolmin |[zipcode]5220 |[coordinates]46.1949455, 13.7288753 |[pref contact] [Elektronska pošta: tjasa.pavlovic@gmail.com Telefon: (386)51863910] 
[name]GRACE, Poslovno svetovanje, Marija Hrovat s.p. |[address]Podbreg, 7 |[city]Kranjska Gora |[zipcode]4280 |[coordinates]46.4840993, 13.7858897 |[pref contact] [Elektronska pošta: anticoapartma@gmail.com Telefon: ] 
[name]GAŠPER GRAD - SOBODAJELEC, LARS |[address]Travna Gora, 11 |[city]Sodražica |[zipcode]1317 |[coordinates]45.7443143, 14.6435438 |[pref contact] [Elektronska pošta: gasper.grad@gmail.com Telefon: N/A] 
[name]JAKA HUDEJ - SOBODAJALEC |[address]Gosposvetska cesta, 7 |[city]Ljubljana |[zipcode]1000 |[coordinates]46.05507739999999, 14.5031795 |[pref contact] [GSM: 051 267 605, Elektronska pošta: jaka.hudej@gmail.com] 
[name]S TEBOJ SEM ANA PAVEC S.P. SVETOVANJE IN PREVAJANJE |[address]Ambrož pod Krvavcem, 199 |[city]Cerklje na Gorenjskem |[zipcode]4207 |[coordinates]46.2750221, 14.5259508 |[pref contact] [Spletni naslov: anapavec.com, Elektronska pošta: ana@anapavec.com] 
[name]MURCLAR, gostinstvo, prenočišče in druge storitve, Nejc Juvan s.p. |[address]Jazbina, 19 |[city]Črna na Koroškem |[zipcode]2393 |[coordinates]46.4847381, 14.9649751 |[pref contact] [GSM: 064 132 385, Elektronska pošta: juvan.nejc2@gmail.com] 
[name]IS GOSTIŠČE OSVALD, EKO RECIKLAŽA, GOSTINSTVO IN TURIZEM D.O.O. |[address]Žirovnica, 86 |[city]Žirovnica |[zipcode]4274 |[coordinates]46.4044239, 14.1375549 |[pref contact] [Elektronska pošta:  Telefon: (386)51749537] 
[name]OBMOČNA OBRTNO-PODJETNIŠKA ZBORNICA PTUJ |[address]Obala, 77 |[city]Portorož - Portorose |[zipcode]6320 |[coordinates]45.5092226, 13.5970834 |[pref contact] [Telefon: 02/749-39-50, Elektronska pošta: boris.repic@ozs.si] 
[name]POSTOJNSKA JAMA, turizem, gostinstvo in trgovina, d.d. |[address]Jamska cesta, 28 |[city]Postojna |[zipcode]6230 |[coordinates]45.7790476, 14.2050988 |[pref contact] [Telefon: 05 7000 100, Spletni naslov: www.postojnska-jama.eu, Elektronska pošta: karmen.jerse@siol.net, Elektronska pošta: info@postojnska-jama.eu] 
[name]POSTOJNSKA JAMA, turizem, gostinstvo in trgovina, d.d. |[address]Titov trg, 1 |[city]Postojna |[zipcode]6230 |[coordinates]45.7755077, 14.2125832 |[pref contact] [Telefon: 05 7000 100, Spletni naslov: www.postojnska-jama.eu, Elektronska pošta: karmen.jerse@siol.net, Elektronska pošta: info@postojnska-jama.eu] 
[name]POSTOJNSKA JAMA, turizem, gostinstvo in trgovina, d.d. |[address]Jamska cesta, 28 |[city]Postojna |[zipcode]6230 |[coordinates]45.7790476, 14.2050988 |[pref contact] [Telefon: 05 7000 100, Spletni naslov: www.postojnska-jama.eu, Elektronska pošta: karmen.jerse@siol.net, Elektronska pošta: info@postojnska-jama.eu] 
[name]Marketinške storitve, Špela Šikovec s.p. |[address]Pod bresti, 10 |[city]Ljubljana |[zipcode]1000 |[coordinates]46.0327367, 14.4889144 |[pref contact] [Elektronska pošta: sikovec.spela@gmail.com Telefon: N/A] 
[name]BOŠTJAN POLAJNAR - sobodajalec |[address]Pod anteno, 10 |[city]Portorož - Portorose |[zipcode]6320 |[coordinates]45.5199548, 13.5783804 |[pref contact] [GSM: 031 669 330] 
[name]HOTEL LJUTOMERČAN, podjetje za gostinstvo in druge storitve, d.o.o. |[address]Glavni trg, 15 |[city]Ljutomer |[zipcode]9240 |[coordinates]46.518187, 16.1970649 |[pref contact] [Elektronska pošta: klajncar.branko@gmail.com] 
[name]TRGOVINA IN CVETLIČARNA PR' KRNC HELENA ROZMAN S.P. |[address]Ješetova ulica, 47 |[city]Kranj |[zipcode]4000 |[coordinates]46.2308136, 14.33544 |[pref contact] [Telefon: (04) 23 16 916] 
[name]KOIOS, poslovno svetovanje, Jorg Karas s.p. |[address]Pod Stražo, 3 |[city]Bled |[zipcode]4260 |[coordinates]46.3624167, 14.1061159 |[pref contact] [Elektronska pošta: karas.j6@gmail.com Telefon: ] 
[name]Der-link, suhomontaža, slikopleskarstvo in fasaderstvo, Aljaž Derlink s.p. |[address]Hlebce, 15 |[city]Lesce |[zipcode]4248 |[coordinates]46.3665391, 14.1790644 |[pref contact] [GSM: 070 649 997] 
[name]Decasa, turizem in gostinstvo, d.o.o. |[address]Ljubljanska cesta, 1 |[city]Ribnica |[zipcode]1310 |[coordinates]45.7397974, 14.7256667 |[pref contact] [Elektronska pošta: eracuni@viladecasa.com] 
[name]OGRIZEK MIHAELA - DOPOLNILNA DEJAVNOST NA KMETIJI |[address]Zgornji Gabernik, 18 |[city]Podplat |[zipcode]3241 |[coordinates]46.2735912, 15.5767562 |[pref contact] [Telefon: 03 582 43 02] 
[name]MK nepremičnine Miha Köveš s.p. |[address]Martjanci, 138 |[city]Moravske Toplice |[zipcode]9226 |[coordinates]46.68724419999999, 16.1988889 |[pref contact] [Elektronska pošta: N/A Telefon: (386)31796494] 
[name]CENTER ZA USPOSABLJANJE ELVIRA VATOVEC STRUNJAN CENTRO DI ABILITAZIONE ELVIRA VATOVEC STRUGNANO |[address]Strunjan, 140 |[city]Portorož - Portorose |[zipcode]6320 |[coordinates]45.5349394, 13.6072282 |[pref contact] [Telefon: 05 617 10 17, Telefon: 05 617 10 00, Telefon: 040 341 025, Telefaks: 05 617 10 20] 
[name]ERLAH, podjetje za gostinstvo,turizem in lesno dejavnost, d.o.o. |[address]Ukanc, 67 |[city]Bohinjsko jezero |[zipcode]4265 |[coordinates]46.280003, 13.8286242 |[pref contact] [Spletni naslov: www.hisa-erlah.com, GSM: 00386415640902, Elektronska pošta: erlah.blaz@gmail.com] 
[name]Spremljajoče dejavnosti za umetniško uprizarjanje Almedin Botonjić s.p. |[address]Vidovdanska cesta, 1 |[city]Ljubljana |[zipcode]1000 |[coordinates]46.0525701, 14.5124855 |[pref contact] [Elektronska pošta: N/A Telefon: (386)40505866] 
[name]SIIT NEPREMIČNINE, oddajanje turističnih nastanitev, d.o.o. |[address]Bratuževa ulica, 2 |[city]Šempeter pri Gorici |[zipcode]5290 |[coordinates]45.9294367, 13.6393804 |[pref contact] [Elektronska pošta: siitdoonepremicnine@gmail.com] 
[name]ROBNIK MARKO S.P., OKREPČEVALNICA |[address]Krnica, 19 |[city]Luče |[zipcode]3334 |[coordinates]46.3446513, 14.7647798 |[pref contact] [Elektronska pošta: logi.marko@gmail.com Telefon: (386)70846170] 
[name]BARBARA ZABUKOVEC BLAŽ - SOBODAJALKA |[address]Podjelje, 17 |[city]Srednja vas v Bohinju |[zipcode]4267 |[coordinates]46.3138412, 13.9607414 |[pref contact] [Elektronska pošta: N/A Telefon: N/A] 
[name]JOŽICA BREZOVNIK - NOSILKA DOPOLNILNE DEJAVNOSTI NA KMETIJI |[address]Lepa Njiva, 79 |[city]Mozirje |[zipcode]3330 |[coordinates]46.3503841, 14.9789432 |[pref contact] [Elektronska pošta: jozica.brezovnik@gmail.com Telefon: N/A] 
[name]MIROSLAV BRKOVIČ - sobodajalec |[address]Sečovlje, 134 |[city]Sečovlje - Sicciole |[zipcode]6333 |[coordinates]45.4651415, 13.6388376 |[pref contact] [GSM: 041 633 473, Elektronska pošta: miro.brkovic@gmail.com] 
[name]Pravi odmor, oddajanje apartmajev, Nejc Mohorič s.p. |[address]Spodnje Laze, 12 |[city]Zgornje Gorje |[zipcode]4247 |[coordinates]46.38853779999999, 14.0572 |[pref contact] [GSM: 041 292 272] 
[name]SNEŽANA VODUŠEK - SOBODAJALKA |[address]Irje, 24 |[city]Rogaška Slatina |[zipcode]3250 |[coordinates]46.259903, 15.6389518 |[pref contact] [Elektronska pošta:  Telefon: (386)30278470] 
[name]VILA ANTIK SOBODAJALSTVO LEON ŽERJAL BEGANOVIĆ S.P. |[address]Koseze, 24 |[city]Ilirska Bistrica |[zipcode]6250 |[coordinates]45.5524149, 14.2424697 |[pref contact] [GSM: 070/800515, Elektronska pošta: zerjalbeganovic@gmail.com] 
[name]SNEŽANA RAUTER - SOBODAJALKA |[address]Prečna ulica, 2 |[city]Ljubljana |[zipcode]1000 |[coordinates]46.0526304, 14.5087495 |[pref contact] [Elektronska pošta: SNESKA.ZELISCA@GMAIL.COM Telefon: N/A] 
[name]KK TURIZEM IN ŠPORT, KSENIJA KRANJC S.P. |[address]Kolodvorska ulica, 1 |[city]Kranjska Gora |[zipcode]4280 |[coordinates]46.4847207, 13.7855433 |[pref contact] [Elektronska pošta: apartmaviki@gmail.com Telefon: ] 
[name]Oddaja nepremičnin, Polonca Maček s.p. |[address]Rimska cesta, 21 |[city]Ljubljana |[zipcode]1000 |[coordinates]46.0476769, 14.4983722 |[pref contact] [Elektronska pošta: blazpucher@gmail.com Telefon: N/A] 
[name]Solid land, oddajanje namestitev, spletne storitve in rešitve, d.o.o. |[address]Pečovnik, 62 |[city]Celje |[zipcode]3000 |[coordinates]46.2103814, 15.2659846 |[pref contact] [Spletni naslov: http://solidland.si, Elektronska pošta: max@solidland.si] 
[name]Solid land, oddajanje namestitev, spletne storitve in rešitve, d.o.o. |[address]Kopitarjeva ulica, 2 |[city]Laško |[zipcode]3270 |[coordinates]46.1572366, 15.2435454 |[pref contact] [Spletni naslov: http://solidland.si, Elektronska pošta: max@solidland.si] 
[name]ELPRO KRIŽNIČ, proizvodnja-montaža-trgovina, d.o.o. |[address]Hočko Pohorje, 36 |[city]Pohorje |[zipcode]2208 |[coordinates]46.5033578, 15.5782289 |[pref contact] [Telefon: 02 292 80 00, Elektronska pošta: info@e-k.si] 
[name]AMREM, gostinstvo in druge storitve, d.o.o. |[address]Južna cesta, 96 |[city]Izola - Isola |[zipcode]6310 |[coordinates]45.52912449999999, 13.6527851 |[pref contact] [Telefon: 041641376, Elektronska pošta: amrem.info@gmail.com] 
[name]AMREM, gostinstvo in druge storitve, d.o.o. |[address]Ulica Petra Skalarja, 6 |[city]Tolmin |[zipcode]5220 |[coordinates]46.181911, 13.7336552 |[pref contact] [Telefon: 041641376, Elektronska pošta: amrem.info@gmail.com] 
[name]Sobodajalstvo, Sara Fendi s.p. |[address]Grablovičeva ulica, 20 |[city]Ljubljana |[zipcode]1000 |[coordinates]46.0579805, 14.5247538 |[pref contact] [Elektronska pošta: N/A Telefon: ] 
[name]NINA DOLIĆ - SOBODAJALKA |[address]Kosovelova ulica, 48 |[city]Portorož - Portorose |[zipcode]6320 |[coordinates]45.5091341, 13.6056736 |[pref contact] [GSM: 040 377 973, Elektronska pošta: nina.dolic@gmail.com] 
[name]NINA DOLIĆ - SOBODAJALKA |[address]Parecag, 140 |[city]Sečovlje - Sicciole |[zipcode]6333 |[coordinates]45.4827699, 13.6256229 |[pref contact] [GSM: 040 377 973, Elektronska pošta: nina.dolic@gmail.com] 
[name]Aleksandar Janković - sobodajalec |[address]Ulica Anteja Trstenjaka, 8 |[city]Maribor |[zipcode]2000 |[coordinates]46.5446044, 15.674657 |[pref contact] [Elektronska pošta: zemunac13@gmail.com Telefon: (386)38640578747] 
[name]ANEJ FERFOLJA - SOBODAJALEC |[address]Šeki, 6 |[city]Gračišče |[zipcode]6272 |[coordinates]45.45583020000001, 13.9007093 |[pref contact] [GSM: 070 844 824, Elektronska pošta: anej.ferfolja@gmail.com] 
[name]MARKO MATKOVIĆ - sobodajalec |[address]Puče, 70 |[city]Šmarje |[zipcode]6274 |[coordinates]45.47188130000001, 13.725916 |[pref contact] [GSM: 041 345 913, Elektronska pošta: histria55@gmail.com] 
[name]STAVBNO KLEPARSTVO MATJUŠ VUZEM S.P. |[address]Ljubljanska cesta, 15 |[city]Radovljica |[zipcode]4240 |[coordinates]46.3423628, 14.176802 |[pref contact] [GSM: 070 624 672, Elektronska pošta: noah.apartment@gmail.com] 
[name]APARTMAJI SAVINJA, BRANKO MOLIČNIK - NOSILEC DOPOLNILNE DEJAVNOSTI NA KMETIJI |[address]Krnica, 36 |[city]Luče |[zipcode]3334 |[coordinates]46.3552028, 14.7504839 |[pref contact] [GSM: 051 205 402, GSM: 041 965 832, Elektronska pošta: tatjana.molicnik@siol.net] 
[name]Vila Draga, Upravljanje nepremičnin d.o.o. |[address]Kidričeva cesta, 16 |[city]Bled |[zipcode]4260 |[coordinates]46.3574723, 14.0897773 |[pref contact] [Spletni naslov: www.viladraga-bled.com, Elektronska pošta: viladraga.lakebled@gmail.com] 
[name]GORAZD GRIČNIK - SOBODAJALEC |[address]Planina na Pohorju, 57 |[city]Zreče |[zipcode]3214 |[coordinates]46.4166502, 15.3907064 |[pref contact] [Elektronska pošta: N/A Telefon: N/A] 
[name]ALBINA PAJEK - SOBODAJALKA |[address]Lopaca, 13 |[city]Prevorje |[zipcode]3262 |[coordinates]46.12093369999999, 15.475523 |[pref contact] [GSM: 041 821 538, GSM: 041 207 835, Elektronska pošta: a.pajek57@gmail.com] 
[name]MERI, gostinske storitve d.o.o. |[address]Mengeška cesta, 35 |[city]Trzin |[zipcode]1236 |[coordinates]46.1371525, 14.5627822 |[pref contact] [GSM: 031 489 997, Elektronska pošta: jure.repansek@gmail.com] 
[name]Sobodajalstvo, Simona Krepfl Deželak s.p. |[address]Cesta v Zajčjo dobravo, 16 |[city]Ljubljana - Polje |[zipcode]1260 |[coordinates]46.0660647, 14.5881282 |[pref contact] [Elektronska pošta: N/A Telefon: ] 
[name]Inženiring in druge storitve, Edi Zonta, s.p. |[address]Dolga reber, 24 |[city]Koper - Capodistria |[zipcode]6000 |[coordinates]45.5456463, 13.7035223 |[pref contact] [GSM: 040 200 663] 
[name]SIMBOL storitve in inženiring d.o.o. |[address]Barjanska cesta, 56 |[city]Ljubljana |[zipcode]1000 |[coordinates]46.0372967, 14.4995198 |[pref contact] [Elektronska pošta: info@simbol.si] 
[name]Gostinske storitve in turizem, Sabina Ramdedović s.p. |[address]Brdo pri Lukovici, 8 |[city]Lukovica |[zipcode]1225 |[coordinates]46.16929160000001, 14.6844084 |[pref contact] [Elektronska pošta:  Telefon: (386)17296113] 
[name]Pražarna kave, Polona Burnik s.p. |[address]Smokuč, 108 |[city]Žirovnica |[zipcode]4274 |[coordinates]46.3865791, 14.1741906 |[pref contact] [Elektronska pošta: marija.burnik@gmail.com Telefon: (386)40812489] 
[name]URSUS, oddajanje namestitev, Urška Dorn s.p. |[address]Zagrad, 12 |[city]Celje |[zipcode]3000 |[coordinates]46.2149089, 15.2805538 |[pref contact] [GSM: 031 526 133] 
[name]FINET, poslovne storitve, d.o.o. |[address]Štrekljevec, 10 |[city]Semič |[zipcode]8333 |[coordinates]45.67159119999999, 15.2163359 |[pref contact] [Telefon: 07-36-46-600, Telefaks: 07-36-46-607, GSM: 041-692-566, Elektronska pošta: zalka@finet.si, Elektronska pošta: finet@finet.si] 
[name]FINET, poslovne storitve, d.o.o. |[address]Sečje selo, 31 |[city]Vinica |[zipcode]8344 |[coordinates]45.45580990000001, 15.2464288 |[pref contact] [Telefon: 07-36-46-600, Telefaks: 07-36-46-607, GSM: 041-692-566, Elektronska pošta: zalka@finet.si, Elektronska pošta: finet@finet.si] 
[name]OBLIKOVALNIK, kreativna produkcija, d.o.o. |[address]Poljanska cesta, 23 |[city]Ljubljana |[zipcode]1000 |[coordinates]46.0506185, 14.5144149 |[pref contact] [Elektronska pošta: N/A Telefon: N/A] 
[name]Ana Jarc - sobodajalka |[address]Lucijin breg, 16 |[city]Kamnica |[zipcode]2351 |[coordinates]46.588734, 15.6099408 |[pref contact] [GSM: 051 280 875] 
[name]Ana Jarc - sobodajalka |[address]Lucijin breg, 16 |[city]Kamnica |[zipcode]2351 |[coordinates]46.588734, 15.6099408 |[pref contact] [GSM: 051 280 875] 
[name]Ana Jarc - sobodajalka |[address]Lucijin breg, 16 |[city]Kamnica |[zipcode]2351 |[coordinates]46.588734, 15.6099408 |[pref contact] [GSM: 051 280 875] 
[name]Ana Jarc - sobodajalka |[address]Lucijin breg, 16 |[city]Kamnica |[zipcode]2351 |[coordinates]46.588734, 15.6099408 |[pref contact] [GSM: 051 280 875] 
[name]Ivan Kovačič - sobodajalec |[address]Ribnica, 36 |[city]Jesenice na Dolenjskem |[zipcode]8261 |[coordinates]45.85897139999999, 15.6686047 |[pref contact] [Elektronska pošta: ivan.kovacic37@gmail.com Telefon: (386)31609965] 
[name]Oddaja sob, Tevhid Bilurdagi s.p. |[address]Podutiška cesta, 42 |[city]Ljubljana |[zipcode]1000 |[coordinates]46.0704465, 14.4723492 |[pref contact] [Elektronska pošta: ampartmanaty@gmail.com Telefon: N/A] 
[name]AIKIDO oddajanje in obratovanje lastnih ali najetih nepremičnin d.o.o. |[address]Tržna ulica, 10 |[city]Ljubljana |[zipcode]1000 |[coordinates]46.0648065, 14.4934926 |[pref contact] [Elektronska pošta: airbnbpro.adria@gmail.com] 
[name]SLOPEN trgovsko podjetje d.o.o. |[address]Vitranška ulica, 10 |[city]Kranjska Gora |[zipcode]4280 |[coordinates]46.48265019999999, 13.7799063 |[pref contact] [GSM: 041/ 757 196, Elektronska pošta: martin@slopen.si] 
[name]JOŽE LOKAR - SOBODAJALEC |[address]Lokavec, 129 |[city]Ajdovščina |[zipcode]5270 |[coordinates]45.9046355, 13.883325 |[pref contact] [GSM: 051 238 838, Elektronska pošta: joze.lokar@gmail.com] 
